Id,AcceptedAnswerId,AnswerCount,Body,ClosedDate,CommentCount,CommunityOwnedDate,CreationDate,FavoriteCount,LastActivityDate,LastEditDate,LastEditorDisplayName,LastEditorUserId,OwnerUserId,ParentId,PostTypeId,Score,Tags,Title,ViewCount,Master Post
98096,1602714,8,"<p>I've seen some people use <code>EXISTS (SELECT 1 FROM ...)</code> rather than <code>EXISTS (SELECT id FROM ...)</code> as an optimization--rather than looking up and returning a value, SQL Server can simply return the literal it was given.</p>  <p>Is <code>SELECT(1)</code> always faster?  Would Selecting a value from the table require work that Selecting a literal would avoid?</p> ",2015-11-25 18:31:29.270,0,NULL,2008-09-18 23:47:12.570,0,2015-11-25 12:09:02.447,2015-11-25 12:09:02.447,Milan Babuskov,4701699,18347,0,1,1,<sql><sql-server>,SQL Server: Is SELECTing a literal value faster than SELECTing a field?,2729,1597442
98242,98256,10,"<blockquote>   <p><strong>Possible Duplicate:</strong><br>   <a href=""https://stackoverflow.com/questions/6457130/pre-post-increment-operator-behavior-in-c-c-java-c-sharp"">Pre &amp; post increment operator behavior in C, C++, Java, &amp; C#</a>  </p> </blockquote>    <p>Here is a test case:</p>  <pre><code> void foo(int i, int j) {    printf(""%d %d"", i, j); } ... test = 0; foo(test++, test); </code></pre>  <p>I would expect to get a ""0 1"" output, but I get ""0 0""  What gives??</p> ",2012-09-10 07:39:36.417,3,NULL,2008-09-19 00:13:26.093,1,2012-09-08 18:02:14.510,2017-05-23 12:19:06.590,Benoit,-1,10703,0,1,15,<c++><c><compiler-construction><post-increment>,Post increment operator behavior,2072,6457130
99318,99336,2,"<blockquote>   <p><strong>Possible Duplicate:</strong><br>   <a href=""https://stackoverflow.com/questions/1217088/what-does-mapname-mean-in-ruby"">What does map(&amp;:name) mean in Ruby?</a>  </p> </blockquote>    <p>I was watching a railscast and saw this code.</p>  <pre><code>[Category, Product].(&amp;:delete_all) </code></pre>  <p>In regards to clearing a database.</p>  <p>I asked about the line in IRC and was told </p>  <pre><code>(&amp;:delete_all) </code></pre>  <p>was a shortcut for </p>  <pre><code>{|model| model.delete_all} </code></pre>  <p>I tested this with the following</p>  <pre><code>class ClassOne   def class_method     puts 1   end end  class ClassTwo   def class_method     puts 2   end end  [ClassOne, ClassTwo].each(&amp;:class_method) </code></pre>  <p>I received an error saying</p>  <pre><code>Wrong Argument type Symbol (expected Proc) </code></pre>  <p>I also tried</p>  <pre><code>one = ClassOne.new two = ClassTwo.new  [one, two].each(&amp;:class_method) </code></pre>  <p>But that still failed.</p>  <p>If I modified it to read</p>  <pre><code>[one, two].each{|model| model.class_method} </code></pre>  <p>Everything worked as expected.</p>  <p>So, what does <code>&amp;:delete_all</code> actually do? The docs say <code>delete_all</code> is a method, so I am confused as to what is going on here.</p> ",2011-11-22 06:46:43.177,0,NULL,2008-09-19 03:33:05.990,1,2011-04-11 12:29:26.790,2017-05-23 11:59:31.693,Gaius,-1,9450,0,1,12,<ruby>,"Understanding [ClassOne, ClassTwo].each(&:my_method)",2967,1217088
100322,0,5,"<blockquote>   <p><strong>Possible Duplicate:</strong><br>   <a href=""https://stackoverflow.com/questions/21288/which-net-dependency-injection-frameworks-are-worth-looking-into"">Which .NET Dependency Injection frameworks are worth looking into?</a>  </p> </blockquote>    <p>Which is the best IoC among StructureMap and Ninject?</p>  <p>This should be merged with: <a href=""https://stackoverflow.com/questions/21288/which-c-net-dependency-injection-frameworks-are-worth-looking-into"">Best injections frameworks</a></p> ",2011-03-10 21:44:52.037,2,NULL,2008-09-19 07:48:16.360,1,2011-11-18 09:24:20.150,2017-05-23 12:17:47.897,Chris,-1,11034,0,1,7,<inversion-of-control>,Best IoC framework for .Net,10661,21288
100358,0,0,"<blockquote>   <p><strong>Possible Duplicate:</strong><br>   <a href=""https://stackoverflow.com/questions/56107/what-is-the-best-way-to-parse-html-in-c"">What is the best way to parse html in C#?</a>  </p> </blockquote>    <p>I would like to extract the structure of the HTML document - so the tags are more important than the content.  Ideally, it would be able to cope reasonably with badly-formed HTML to some extent also.</p>  <p>Anyone know of a reliable and efficient parser?</p> ",2011-11-15 17:09:06.650,0,NULL,2008-09-19 07:57:14.513,3,2011-09-12 14:15:16.983,2017-05-23 12:22:16.160,NULL,-1,6445,0,1,112,<c#><.net><html><parsing>,Looking for C# HTML parser,62515,56107
101579,101788,13,"<p>I have an application that sends the customer to another site to handle the payments. The other site, outside of the customer, calls a page on our server to let us know what the status is of the payment. The called page checks the parameters that are given by the payment application and checks to see whether the transaction is known to us. It then updates the database to reflect the status. This is all done without any interaction with the customer.</p>  <p>I have personally chosen to implement this functionality as a JSP since it is easier to just drop a file in the file system than to compile and package the file and then to add an entry into a configuration file.</p>  <p><p>Considering the functionality of the page I would presume that a servlet would be the preferred option. The question(s) are:    <li>Is my presumption correct?</li>   <li>Is there a real reason to use a servlet over a JSP?</li>   <li>What are those reasons?</li></p> ",2015-06-09 15:20:04.470,1,NULL,2008-09-19 12:48:30.857,22,2014-06-24 09:16:49.217,2008-09-19 12:49:38.747,Bill the Lizard,1288,12361,0,1,37,<java><jsp><servlets>,When do you use a JSP and when a Servlet?,59260,2095397
69430,4448972,16,"<p>I'm building an HTML UI with some text elements, such as tab names, which look bad when selected. Unfortunately, it's very easy for a user to double-click a tab name, which selects it by default in many browsers.</p>  <p>I might be able to solve this with a JavaScript trick (I'd like to see those answers, too) -- but I'm really hoping there's something in CSS/HTML directly that works across all browsers.</p> ",2013-04-02 10:55:54.320,2,NULL,2008-09-16 04:39:50.863,43,2016-04-17 05:38:01.030,2016-04-17 05:29:03.153,NULL,63550,3561,0,1,125,<javascript><html><css><cross-browser><textselection>,Is there a way to make text unselectable on an HTML page?,99670,826782
60570,60605,11,"<p>Backgrounder:</p>  <p>The <a href=""http://en.wikipedia.org/wiki/Opaque_pointer"" rel=""noreferrer"">PIMPL Idiom</a> (Pointer to IMPLementation) is a technique for implementation hiding in which a public class wraps a structure or class that cannot be seen outside the library the public class is part of.</p>  <p>This hides internal implementation details and data from the user of the library.</p>  <p>When implementing this idiom why would you place the public methods on the pimpl class and not the public class since the public classes method implementations would be compiled into the library and the user only has the header file?</p>  <p>To illustrate, this code puts the <code>Purr()</code> implementation on the impl class and wraps it as well.</p>  <p><strong>Why not implement Purr directly on the public class?</strong></p>  <pre class=""lang-c++ prettyprint-override""><code>// header file: class Cat {     private:         class CatImpl;  // Not defined here         CatImpl *cat_;  // Handle      public:         Cat();            // Constructor         ~Cat();           // Destructor         // Other operations...         Purr(); };   // CPP file: #include ""cat.h""  class Cat::CatImpl {     Purr(); ...     // The actual implementation can be anything };  Cat::Cat() {     cat_ = new CatImpl; }  Cat::~Cat() {     delete cat_; }  Cat::Purr(){ cat_-&gt;Purr(); } CatImpl::Purr(){    printf(""purrrrrr""); } </code></pre> ",2015-02-18 13:35:45.783,6,NULL,2008-09-13 14:30:29.657,59,2016-09-09 07:27:02.910,2016-09-09 07:27:02.910,FryGuy,280314,445087,0,1,112,<c++><oop><information-hiding><pimpl-idiom>,"Why should the ""PIMPL"" idiom be used?",87653,8972588
56974,56987,2,"<p>In the following snippet:</p>  <pre><code>public class a {     public void otherMethod(){}     public void doStuff(String str, InnerClass b){}     public void method(a){         doStuff(""asd"",             new InnerClass(){                 public void innerMethod(){                     otherMethod();                 }             }         );     } } </code></pre>  <p>Is there a keyword to refer to the outer class from the inner class?  Basically what I want to do is <code>outer.otherMethod()</code>, or something of the like, but can't seem to find anything.</p> ",2017-02-15 21:50:48.833,0,NULL,2008-09-11 15:58:55.030,42,2015-09-17 16:31:52.297,2015-09-17 16:31:52.297,Ryan Farley,3453226,292,0,1,191,<java><anonymous-inner-class>,Keyword for the outer class from an anonymous inner class,70479,1816458
52952,0,6,"<p>So I'm using an IDataReader to hydrate some business objects, but I don't know at runtime exactly what fields will be in the reader.  Any fields that aren't in the reader would be left null on the resulting object.  How do you test if a reader contains a specific field without just wrapping it in a try/catch?</p> ",2014-05-23 02:46:06.610,0,NULL,2008-09-09 21:25:43.063,3,2014-03-13 01:10:38.083,NULL,NULL,0,4541,0,1,8,<c#>,Detecting if an IDataReader contains a certain field before iteration,8590,373230
46545,46549,15,"<p>How do I do backups in MySQL?  </p>  <p>I'm hoping there'll be something better than just running mysqldump every ""x"" hours.</p>  <p>Is there anything like SQL Server has, where you can take a full backup each day, and then incrementals every hour, so if your DB dies you can restore up to the latest backup?</p>  <p>Something like the DB log, where as long as the log doesn't die, you can restore up to the  exact point where the DB died?</p>  <p>Also, how do these things affect locking? I'd expect the online transactions to be locked for a while if I do a mysqldump.</p> ",2013-07-15 08:11:17.007,0,NULL,2008-09-05 18:50:16.043,14,2013-07-15 07:09:20.040,2008-09-05 18:51:55.540,Thomas Owens,572,3314,0,1,26,<mysql><backup>,How do I do backups in MySQL?,10220,1524542
46220,46357,8,"<p>I'm writing my first iPhone app, so I haven't gotten around to figuring out much in the way of debugging. Essentially my app displays an image and when touched plays a short sound. When compiling and building the project in XCode, everything builds successfully, but when the app is run in the iPhone simulator, it crashes.</p>  <p>I get the following error:</p>  <pre><code>Application Specific Information: iPhone Simulator 1.0 (70), iPhone OS 2.0 (5A331) *** Terminating app due to uncaught exception 'NSUnknownKeyException',  reason: '[&lt;UIView 0x34efd0&gt; setValue:forUndefinedKey:]: this class is not key value  coding-compliant for the key kramerImage.' </code></pre>  <p>kramerImage here is the image I'm using for the background.</p>  <p>I'm not sure what NSUnknownKeyException means or why the class is not key value coding-compliant for the key.</p> ",2015-08-01 21:52:18.107,0,NULL,2008-09-05 16:23:57.330,5,2015-08-01 19:09:32.157,2015-08-01 19:09:32.157,NULL,23649,2293,0,1,18,<iphone><xib><key-value-coding>,iPhone app crashing with NSUnknownKeyException setValue:forUndefinedKey:,27999,3088059
44281,44454,6,"<p>Does anyone know of papers/books/etc. that document patterns for databases?  For example, one common rule of thumb is that every table should have a primary key and that the key should be <a href=""http://en.wikipedia.org/wiki/Surrogate_key"" rel=""noreferrer"">devoid of information content</a>.  So I was wondering if anyone had written a book or published papers regarding design patterns for designing relational databases?</p>  <hr>  <p>@Gaius,</p>  <p>That is the question that a database designer needs to weigh--what is the probable stability of the database structure?  Given a long-enough horizon nothing is stable. Or to say the converse, given a long-enough horizon, everything is subject to change.  A surrogate key (in theory) should never change its meaning because it never had meaning to begin with.  </p>  <p>I guess the other thing to consider in that particular design scenario is who is it that will be seeing the primary key?  If the primary key is something that end-users will actually need to refer to then it makes sense to make it something they can understand.  But I can't think of many cases where an end-user needs to see a primary key; usually the primary key is present to allow the DB engine to speed up certain operations.</p>  <p>My original thought in asking the question was to find design patterns for database design that were codified by more experienced database designers than myself so as to, hopefully, avoid some easily avoidable errors.  It would be interesting reading if anyone had ever codified database design anti-patterns. </p> ",2016-07-04 09:51:29.300,0,2010-05-06 21:25:11.393,2008-09-04 17:42:13.330,16,2012-10-30 14:06:03.513,2012-10-30 13:12:52.120,NULL,50776,2820,0,1,22,<design-patterns><database-design>,Database Patterns,4804,145689
43809,43872,1,"<p>I'm getting the following error when trying to run a JSP. I'm using Tomcat 6.0.18, and I'd like to use the latest version of JSTL.</p>  <p>What version of JSTL should I use, and which URL goes with which version of JSTL?</p>  <p>I'm getting this error</p>  <p>""According to TLD or attribute directive in tag file, attribute key does not accept any expressions""</p>  <pre><code>&lt;%@ taglib prefix=""c"" uri=""http://java.sun.com/jsp/jstl/core"" %&gt; &lt;%@ taglib prefix=""c"" uri=""http://java.sun.com/jstl/core"" %&gt; </code></pre>  <p>I'll just say I had this working, but I want to switch the JSTL jar file that has the TLD files in the jar file. (instead of having to deploy them somewhere in the web application and define the references in web.xml).</p> ",2016-01-23 11:54:08.500,1,NULL,2008-09-04 13:57:15.243,0,2016-01-23 13:12:25.727,2016-01-23 13:12:25.727,NULL,157882,1310,0,1,7,<jsp><jstl><uri><taglib>,Which JSTL URL should I reference in my JSPs?,1079,4928271
41994,42014,3,"<p>What is the fastest method of parsing an XML file in C#? I'm using .Net 2.0 </p> ",2015-06-21 04:24:24.227,0,NULL,2008-09-03 16:00:08.797,1,2009-08-15 20:07:04.717,NULL,NULL,0,3294,0,1,8,<c#><xml>,Parsing an XML file in C#,3309,55828
89178,0,27,"<p>For example:</p>  <pre><code>&gt;&gt;&gt; x = [1, 1, 2, 'a', 'a', 3] &gt;&gt;&gt; unique(x) [1, 2, 'a', 3] </code></pre>  <p>Assume list elements are hashable.</p>  <p><strong>Clarification:</strong> The result should keep the first duplicate in the list. For example, [1, 2, 3, 2, 3, 1] becomes [1, 2, 3].</p> ",2015-01-15 05:08:01.547,3,NULL,2008-09-18 01:25:21.860,24,2016-12-24 12:08:24.183,2008-09-18 11:49:31.000,Jason Shocklee,16976,16976,0,1,40,<python><algorithm><list>,"In Python, what is the fastest algorithm for removing duplicates from a list so that all elements are unique *while preserving order*?",24846,480214
